im	marker	bGood	iLG	chr	coorGenet	startCtgOnChr	indexOnPath
1170	NODE_9731_length_5357_cov_3.4102___4359	False	10	chr3	67.3256985794	5941200	-1
1171	NODE_9928_length_5148_cov_2.47065_B0_start3172	True	10	chr3	67.3256985794	5946900	-1
1172	NODE_10116_length_4941_cov_2.87983_B0_start1281	True	10	chr3	67.3256985794	5957700	-1
1173	NODE_10451_length_4602_cov_4.00268_B0_start2997,2997,3067	True	10	chr3	67.3256985794	5962980	-1
1174	NODE_10740_length_4323_cov_2.27976___769	False	10	chr3	67.3256985794	5967900	-1
1175	NODE_10740_length_4323_cov_2.27976___769	False	10	chr3	67.3256985794	5967900	-1
1176	NODE_10740_length_4323_cov_2.27976___868	False	10	chr3	67.3256985794	5967900	-1
1177	NODE_11223_length_3891_cov_2.86279_B0_start1532,2547	True	10	chr3	67.3256985794	5976960	-1
1178	NODE_11402_length_3739_cov_2.41842___260	False	10	chr3	67.3256985794	5981160	-1
1179	NODE_11402_length_3739_cov_2.41842___301	False	10	chr3	67.3256985794	5981160	-1
1180	NODE_13826_length_2292_cov_2.99308___873	False	10	chr3	67.3256985794	5995260	-1
1181	NODE_13826_length_2292_cov_2.99308___896	False	10	chr3	67.3256985794	5995260	-1
1182	NODE_14824_length_1944_cov_3.26524___310	False	10	chr3	67.3256985794	6002760	-1
1183	NODE_1069_length_41405_cov_2.35328_B0_start11118,21317,21317,21822,21822	True	10	chr3	68.4866134836	6035940	-1
1184	NODE_2622_length_24276_cov_3.23285_B0_start1767,2172,2288	True	10	chr3	75.5071697685	6211920	33
1185	NODE_2957_length_22447_cov_2.32351_B0_start10403	True	10	chr3	81.5143853606	6373020	34
1186	NODE_238_length_76282_cov_2.22883_B0_start3424	True	10	chr3	94.2260922798	6407400	35
1187	NODE_4190_length_17126_cov_2.20338___14202	False	10	chr3	94.2260922798	6484020	-1
1188	NODE_6719_length_9892_cov_2.329___1456	False	10	chr3	94.2260922798	6513060	-1
1189	NODE_2823_length_23162_cov_2.2422_B0_start11691,11743	True	10	chr3	98.1496730519	6755460	36
1190	NODE_7767_length_7964_cov_1.89835_B0_start2067	True	10	chr3	99.0346385957	6790560	-1
1191	NODE_661_length_50416_cov_2.2628_B1_start47959,48282	True	10	chr3	100.001736636	6867600	-1
1192	NODE_2368_length_26243_cov_1.97891___6441	False	10	chr3	100.001736636	6918360	-1
1193	NODE_2368_length_26243_cov_1.97891___14770	False	10	chr3	100.001736636	6918360	-1
1194	NODE_3715_length_19023_cov_2.31005_B0_start424,1596,7410,7410,9948,9948	True	10	chr3	100.001736636	6944940	-1
1195	NODE_3715_length_19023_cov_2.31005_B1_start17068,17068	True	10	chr3	100.001736636	6944940	37
1196	NODE_5036_length_14003_cov_2.43509_B0_start2621	True	10	chr3	100.001736636	6983520	38
1197	NODE_5203_length_13519_cov_2.82935_B0_start4497	True	10	chr3	100.001736636	6997860	39
1198	NODE_6651_length_10053_cov_2.36455_B0_start8150,8150	True	10	chr3	100.001736636	7011720	-1
1199	NODE_10632_length_4431_cov_3.50023_B0_start3964	True	10	chr3	100.001736636	7022100	-1
1200	NODE_7240_length_8912_cov_2.58323_B1_start8122	True	10	chr3	107.795255171	7347900	-1
1201	NODE_8435_length_6943_cov_1.71012___2515	False	10	chr3	107.795255171	7357140	-1
1202	NODE_9564_length_5566_cov_2.10141_B0_start3481,3481	True	10	chr3	107.795255171	7364400	-1
1203	NODE_10075_length_4978_cov_1.71184_B0_start1632	True	10	chr3	107.795255171	7370280	40
1204	NODE_1802_length_31085_cov_2.28086_B0_start12121,12249	True	10	chr3	109.923235892	7414260	41
1205	NODE_9017_length_6203_cov_1.77928_B0_start1026,1026	True	10	chr3	109.923235892	7445700	-1
1206	NODE_2575_length_24550_cov_3.04548_B0_start1167,1199,2485,2519	True	10	chr3	114.524180828	7519860	42
1207	NODE_2575_length_24550_cov_3.04548_B1_start5610	True	10	chr3	115.623126164	7519860	-1
1208	NODE_4685_length_15292_cov_2.33984___9053	False	10	chr3	114.524180828	7544760	-1
1209	NODE_4685_length_15292_cov_2.33984___9053	False	10	chr3	114.524180828	7544760	-1
1210	NODE_733_length_48173_cov_2.87684_B0_start41198,41222	True	10	chr3	115.623126164	7583100	44
1211	NODE_1265_length_38068_cov_2.48486_B0_start1126,3850,3954,3954	True	10	chr3	115.623126164	7631580	43
1212	NODE_212_length_78283_cov_2.38566_B0_start6951,11037,11283,11302	True	10	chr3	119.792206611	7671960	-1
1213	NODE_212_length_78283_cov_2.38566_B1_start35491,36285	True	10	chr3	119.792206611	7671960	45
1214	NODE_496_length_58307_cov_2.63258_B0_start15122,15122	True	10	chr3	119.792206611	7750560	-1
1215	NODE_3081_length_21886_cov_2.52199___11434	False	10	chr3	119.792206611	7809180	-1
1216	NODE_3196_length_21314_cov_2.37738_B0_start1194	True	10	chr3	119.792206611	7831380	46
1217	NODE_7119_length_9145_cov_2.43294_B0_start7023	True	10	chr3	119.792206611	7853040	47
1218	NODE_7207_length_8972_cov_2.4744_B0_start5937,5937	True	10	chr3	119.792206611	7862520	-1
1219	NODE_7938_length_7694_cov_2.74323_B0_start1243,2794,2794,2806,2806,3004	True	10	chr3	119.792206611	7871820	-1
1220	NODE_3104_length_21763_cov_2.94367_B0_start1005	True	10	chr3	121.833306337	7900740	-1
1221	NODE_10637_length_4426_cov_2.90565_B0_start1068,1068	True	10	chr3	121.833306337	7922820	48
1222	NODE_13_length_173790_cov_2.7937_B0_start8823	True	10	chr3	124.834206823	7940400	50
1223	NODE_1763_length_31498_cov_2.68739_B0_start16460,18616,18850,18850,21472,21778,21875	True	10	chr3	124.834206823	8114520	-1
1224	NODE_3269_length_20968_cov_2.15884_B0_start17351,18837	True	10	chr3	124.834206823	8146320	49
1225	NODE_5420_length_12889_cov_2.81498_B0_start7934	True	10	chr3	124.834206823	8167620	-1
1226	NODE_8023_length_7536_cov_1.86686___2775	False	10	chr3	124.834206823	8180820	-1
1227	NODE_8176_length_7317_cov_2.6593_B0_start837,2948,2960	True	10	chr3	124.834206823	8188680	-1
1228	NODE_10662_length_4404_cov_3.20906_B0_start2084	True	10	chr3	124.834206823	8196300	51
1229	NODE_6418_length_10518_cov_2.41491_B0_start7261,7261,7313,7313	True	10	chr3	125.777631039	8219940	52
1230	NODE_6418_length_10518_cov_2.41491_B1_start9058	True	10	chr3	126.730040787	8219940	53
1231	NODE_72_length_102439_cov_2.69816_B0_start24433	True	10	chr3	128.835615055	8254020	54
1232	NODE_72_length_102439_cov_2.69816_B1_start44902,57619,57619,61672	True	10	chr3	134.275758047	8412060	55
1233	NODE_72_length_102439_cov_2.69816_B2_start97297,97334,97928	True	10	chr3	137.189203453	8412060	-1
1234	NODE_18_length_158591_cov_2.67047_B3_start73118,83355	True	10	chr3	137.189203453	8519760	56
1235	NODE_18_length_158591_cov_2.67047_B4_start147585,147585	True	10	chr3	139.462322157	8519760	58
1236	NODE_2382_length_26122_cov_2.61356_B0_start18006	True	10	chr3	137.189203453	8678700	57
1237	NODE_2985_length_22290_cov_2.65936_B0_start613,2808,2847,2990,6930,16241	True	10	chr3	138.800023605	8740740	-1
1238	NODE_688_length_49374_cov_2.68756_B0_start23715,27788,35693,41620,41634	True	10	chr3	139.462322157	8852400	-1
1239	NODE_667_length_50165_cov_2.86511_B1_start33999,33999,34025,34025,34135,34135,37839,37840	True	10	chr3	140.638847028	9009000	-1
1240	NODE_2803_length_23288_cov_2.41321_B0_start249,257	True	10	chr3	140.638847028	9059520	59
1241	NODE_5301_length_13234_cov_2.18046_B0_start3248,3321,3321,10785,10785	True	10	chr3	140.638847028	9083160	-1
1242	NODE_133_length_88646_cov_2.6393_B0_start48041	True	10	chr3	142.131495185	9209400	-1
1243	NODE_789_length_46851_cov_2.73213_B0_start16707	True	10	chr3	142.131495185	9298380	-1
1244	NODE_872_length_44860_cov_2.60943_B1_start34272,34272	True	10	chr3	142.131495185	9345540	-1
1245	NODE_1322_length_37374_cov_2.4882_B0_start3866,21472	True	10	chr3	142.131495185	9390720	-1
1246	NODE_4495_length_15983_cov_2.78499_B0_start3273,3600,5926,5926,10429	True	10	chr3	142.131495185	9445020	-1
1247	NODE_10893_length_4178_cov_1.21652_B0_start3778	True	10	chr3	142.131495185	9472380	60
1248	NODE_12576_length_2921_cov_1.92459_B0_start1990,1990	True	10	chr3	142.131495185	9480180	-1
1249	NODE_15377_length_1811_cov_2.23104_B0_start1514	True	10	chr3	142.131495185	9485640	61
1250	NODE_872_length_44860_cov_2.60943_B0_start12155,12155	True	10	chr3	145.46606391	9631620	-1
1251	NODE_1093_length_40878_cov_2.70215_B0_start7547,7552	True	10	chr3	145.46606391	9676800	62
1252	NODE_983_length_42769_cov_2.58413_B1_start36844	True	10	chr3	146.486507492	9718020	63
1253	NODE_983_length_42769_cov_2.58413_B0_start23979	True	10	chr3	147.43891724	9718020	64
1254	NODE_2647_length_24148_cov_2.71143_B0_start11348,11612,11612,15287,17255,17532,17996,18153	True	10	chr3	148.364869629	9795000	65
1255	NODE_7408_length_8629_cov_2.73207_B0_start7443	True	10	chr3	148.364869629	9819480	-1
1256	NODE_297_length_70962_cov_2.71295_B0_start31230,40380,53737,54242	True	10	chr3	150.28818367	9828420	66
1257	NODE_297_length_70962_cov_2.71295_B1_start65951,69356	True	10	chr3	151.298319036	9828420	-1
1258	NODE_612_length_52418_cov_2.64547_B1_start30857,34165,34165,34165,34547	True	10	chr3	151.298319036	9899700	68
1259	NODE_1397_length_36310_cov_2.43947_B0_start26970,26970	True	10	chr3	151.298319036	9952440	67
1260	NODE_1603_length_33381_cov_2.67115_B0_start12495,12495,12495	True	10	chr3	151.298319036	9989100	-1
1261	NODE_448_length_60961_cov_2.67821_B1_start24033	True	10	chr3	156.901002404	10119420	-1
1262	NODE_732_length_48190_cov_2.90064_B0_start32859	True	10	chr3	158.240141279	10180740	69
1263	NODE_3410_length_20267_cov_2.71317___11062	False	10	chr3	158.240141279	10229280	-1
1264	NODE_3410_length_20267_cov_2.71317___15466	False	10	chr3	158.240141279	10229280	-1
1265	NODE_3819_length_18606_cov_2.90424_B0_start1010	True	10	chr3	158.240141279	10249860	70
1266	NODE_458_length_60530_cov_2.84957_B2_start49287	True	10	chr3	161.342358992	10310940	-1
1267	NODE_458_length_60530_cov_2.84957_B1_start12185,21064,21064	True	10	chr3	162.138218352	10310940	71
1268	NODE_689_length_49352_cov_2.32257___14437	False	10	chr3	162.138218352	10400640	-1
1269	NODE_689_length_49352_cov_2.32257___14437	False	10	chr3	162.138218352	10400640	-1
1270	NODE_3410_length_20267_cov_2.71317___16072	False	10	chr3	162.138218352	10450320	-1
1271	NODE_306_length_70376_cov_2.62509_B0_start26106,26392,42875,43216,61488,61525	True	10	chr3	163.158661934	10495680	-1
1272	NODE_346_length_67027_cov_2.58632_B0_start7613	True	10	chr3	163.158661934	10566360	-1
1273	NODE_701_length_48957_cov_2.61105_B0_start23602	True	10	chr3	163.158661934	10633740	-1
1274	NODE_4895_length_14493_cov_2.55442_B0_start1313,1716	True	10	chr3	163.158661934	10683000	-1
1275	NODE_5023_length_14051_cov_3.3974_B0_start2738,2802,3069,9757,9894,9906,11404	True	10	chr3	163.158661934	10697820	-1
1276	NODE_11038_length_4041_cov_1.98341_B0_start127,219,219	True	10	chr3	163.158661934	10712220	72
1277	NODE_1541_length_34210_cov_2.51283___8233	False	10	chr3	164.179105515	10780140	-1
1278	NODE_3132_length_21611_cov_2.70737_B0_start7553,7553,7804	True	10	chr3	164.179105515	10814700	73
1279	NODE_564_length_54731_cov_2.75412_B0_start1574,8459	True	10	chr3	165.140673612	10846860	74
1280	NODE_564_length_54731_cov_2.75412_B1_start41413	True	10	chr3	168.054119018	10846860	75
1281	NODE_4749_length_15026_cov_2.42609___11752	False	10	chr3	165.140673612	10972200	-1
1282	NODE_309_length_70218_cov_2.54526_B1_start14409,14510,14546	True	10	chr3	169.044250383	11061660	77
1283	NODE_564_length_54731_cov_2.75412_B1_start41413	True	10	chr3	168.054119018	11132220	75
1284	NODE_564_length_54731_cov_2.75412_B2_start50230	True	10	chr3	169.044250383	11132220	-1
1285	NODE_568_length_54526_cov_2.61554_B0_start24381	True	10	chr3	169.044250383	11187300	-1
1286	NODE_1170_length_39422_cov_2.62337_B0_start35461	True	10	chr3	169.044250383	11242140	76
1287	NODE_3410_length_20267_cov_2.71317___11304	False	10	chr3	169.044250383	11281920	-1
1288	NODE_3410_length_20267_cov_2.71317___11337	False	10	chr3	169.044250383	11281920	-1
1289	NODE_978_length_42869_cov_2.46089_B0_start9097,11934	True	10	chr3	169.686628575	11302500	-1
1290	NODE_2266_length_27076_cov_2.10329_B0_start18073,18077,18077	True	10	chr3	170.739327966	11395260	78
1291	NODE_9344_length_5797_cov_2.50211___3631	False	10	chr3	170.739327966	11422680	-1
1292	NODE_5998_length_11430_cov_2.42195_B0_start1128,1129	True	10	chr3	171.39792521	11470260	-1
1293	NODE_2623_length_24275_cov_2.76209_B0_start6431,6431	True	10	chr3	171.929860401	11496540	79
1294	NODE_2623_length_24275_cov_2.76209_B1_start11712,11712,11769,21680	True	10	chr3	173.149433057	11496540	-1
1295	NODE_1189_length_39258_cov_2.26572_B0_start5487	True	10	chr3	173.149433057	11594460	-1
1296	NODE_1922_length_29978_cov_2.35626_B0_start24970,24970	True	10	chr3	173.149433057	11634060	80
1297	NODE_2215_length_27524_cov_2.8038_B0_start27174	True	10	chr3	173.149433057	11664360	81
1298	NODE_3650_length_19281_cov_2.71657_B1_start14603,14611	True	10	chr3	173.149433057	11717820	-1
1299	NODE_4105_length_17521_cov_2.34015_B0_start4006,4063	True	10	chr3	173.149433057	11737440	-1
1300	NODE_1184_length_39293_cov_2.66584_B0_start1477,1477	True	10	chr3	174.482845411	11797680	82
1301	NODE_1184_length_39293_cov_2.66584_B1_start18003,18028,27294,27294,27385,27385,27677	True	10	chr3	175.673377846	11797680	83
1302	NODE_1269_length_38016_cov_2.5606_B0_start24404,24404	True	10	chr3	174.482845411	11837280	-1
1303	NODE_3578_length_19574_cov_2.93558_B0_start4140	True	10	chr3	174.482845411	11875620	-1
1304	NODE_402_length_63424_cov_2.81294_B0_start11984,21851,59509	True	10	chr3	175.673377846	12075540	-1
1305	NODE_573_length_54151_cov_2.92137_B0_start22195,22195	True	10	chr3	175.673377846	12139320	-1
1306	NODE_573_length_54151_cov_2.92137_B1_start37520	True	10	chr3	175.673377846	12139320	-1
1307	NODE_3151_length_21535_cov_2.81211_B0_start6101	True	10	chr3	175.673377846	12193800	85
1308	NODE_3440_length_20143_cov_2.94401_B0_start2651,2677,2819,2819	True	10	chr3	175.673377846	12215640	-1
1309	NODE_4677_length_15331_cov_3.0889___8216	False	10	chr3	175.673377846	12256020	-1
1310	NODE_4677_length_15331_cov_3.0889___8216	False	10	chr3	175.673377846	12256020	-1
1311	NODE_4803_length_14820_cov_2.88358_B0_start11828	True	10	chr3	175.673377846	12271680	84
1312	NODE_7789_length_7920_cov_2.98384_B0_start4647	True	10	chr3	175.673377846	12286800	-1
1313	NODE_2427_length_25831_cov_2.67384_B0_start9166,9174,9297,9297,9310,9310,22833,22833,24013	True	10	chr3	176.442216766	12300780	-1
1314	NODE_547_length_55368_cov_2.73189_B2_start46948,51661,51661,53286	True	10	chr3	179.12302142	12397320	86
1315	NODE_547_length_55368_cov_2.73189_B1_start21786	True	10	chr3	182.008437301	12397320	87
1316	NODE_547_length_55368_cov_2.73189_B1_start21786	True	10	chr3	182.008437301	12509220	87
1317	NODE_547_length_55368_cov_2.73189_B0_start14425	True	10	chr3	182.752011764	12509220	-1
1318	NODE_6049_length_11332_cov_2.75627___4085	False	10	chr3	185.399567118	12564900	-1
1319	NODE_6127_length_11127_cov_2.64322_B0_start4856	True	10	chr3	185.399567118	12576540	89
1320	NODE_6426_length_10493_cov_2.28698_B0_start715,715	True	10	chr3	185.399567118	12588000	-1
1321	NODE_10868_length_4198_cov_2.91779_B0_start930,930	True	10	chr3	185.399567118	12598800	88
1322	NODE_34_length_131713_cov_2.61718_B0_start11296,27743	True	10	chr3	187.206129182	12603300	-1
1323	NODE_1392_length_36373_cov_2.60472_B0_start2013	True	10	chr3	188.972515317	12735360	90
1324	NODE_3165_length_21464_cov_2.53507_B0_start1668,1793	True	10	chr3	188.972515317	12772080	-1
1325	NODE_2710_length_23784_cov_2.5758_B0_start13129,13226,13226	True	10	chr3	190.612006459	12828720	91
1326	NODE_269_length_73556_cov_2.73112_B0_start4182	True	10	chr3	191.582910751	12852840	-1
1327	NODE_269_length_73556_cov_2.73112_B1_start5977,5977,6084,35106,35106,35110,35110,35153,35153	True	10	chr3	192.553815044	12852840	93
1328	NODE_668_length_50093_cov_2.52716_B0_start35306,40418,40434,41065	True	10	chr3	191.582910751	12926700	92
1329	NODE_797_length_46676_cov_2.90097_B0_start21162,21168	True	10	chr3	191.582910751	12977100	-1
1330	NODE_1249_length_38391_cov_2.72358_B0_start33095	True	10	chr3	191.582910751	13024080	-1
1331	NODE_137_length_88049_cov_2.71746_B0_start71482,75249	True	10	chr3	193.515383141	13071180	95
1332	NODE_5005_length_14100_cov_2.89833_B0_start2965	True	10	chr3	193.515383141	13159560	-1
1333	NODE_5201_length_13522_cov_2.56624_B0_start8481,8481,8556	True	10	chr3	193.515383141	13173960	94
1334	NODE_4421_length_16253_cov_2.62337_B0_start12935,12935	True	10	chr3	196.516283627	13218480	96
1335	NODE_6826_length_9696_cov_2.45367___794	False	10	chr3	196.516283627	13235040	-1
1336	NODE_7106_length_9163_cov_2.31327_B0_start5327	True	10	chr3	196.516283627	13245060	97
1337	NODE_2227_length_27408_cov_3.02536_B0_start801	True	10	chr3	197.215868465	13265280	-1
1338	NODE_12308_length_3085_cov_2.45375_B0_start2947	True	10	chr3	197.227886281	13293000	-1
1339	NODE_2722_length_23730_cov_2.62625_B0_start4397	True	10	chr3	197.235703767	13296420	-1
1340	NODE_942_length_43456_cov_2.80334_B0_start24489,24533	True	10	chr3	197.238673924	13320480	-1
1341	NODE_942_length_43456_cov_2.80334_B1_start30288,30288	True	10	chr3	197.782174026	13320480	98
1342	NODE_5739_length_12053_cov_1.90344_B0_start10080,10822,10822,10931	True	10	chr3	197.239657001	13364940	-1
1343	NODE_593_length_53235_cov_2.57239_B0_start22585,22585,48040	True	10	chr3	197.242621786	13418340	-1
1344	NODE_1314_length_37425_cov_2.20433_B0_start9261,9261	True	10	chr3	199.724165692	13570080	99
1345	NODE_514_length_57041_cov_2.61629_B0_start17787,17787,30149,30149,36642,37185,49389	True	10	chr3	201.647479733	13641300	100
1346	NODE_567_length_54563_cov_2.43791_B0_start10057,15694	True	10	chr3	205.422857359	13781880	-1
1347	NODE_1988_length_29316_cov_2.81153_B0_start16341,25439,25439,25461,27905,28241	True	10	chr3	205.422857359	13836780	101
1348	NODE_5068_length_13881_cov_2.80644_B0_start8037	True	10	chr3	205.422857359	13866420	-1
1349	NODE_661_length_50416_cov_2.2628_B0_start27884,29155,29155	True	10	chr3	209.017599905	13913760	-1
1350	NODE_106_length_92591_cov_2.77929_B0_start63444,66034	True	10	chr3	210.077378512	13974660	-1
1351	NODE_393_length_63829_cov_2.79826_B0_start8492	True	10	chr3	210.077378512	14067600	-1
1352	NODE_393_length_63829_cov_2.79826_B1_start8650,52786,57701	True	10	chr3	210.077378512	14067600	-1
1353	NODE_3082_length_21878_cov_2.54925_B0_start402	True	10	chr3	210.077378512	14131740	-1
1354	NODE_3565_length_19609_cov_2.62578_B0_start8522	True	10	chr3	210.077378512	14153940	102
1355	NODE_8502_length_6864_cov_2.5606___5878	False	10	chr3	210.077378512	14173860	-1
1356	NODE_917_length_44055_cov_2.80108___18040	False	10	chr3	213.567166609	14249400	-1
1357	NODE_4165_length_17238_cov_2.28344_B0_start4930	True	10	chr3	213.567166609	14293800	103
1358	NODE_7356_length_8708_cov_3.78649___1013	False	10	chr3	213.567166609	14311380	-1
1359	NODE_11158_length_3939_cov_2.44628_B0_start2553	True	10	chr3	213.567166609	14327640	-1
1360	NODE_5916_length_11636_cov_2.19031_B0_start6749	True	10	chr3	215.116798481	14380200	-1
1361	NODE_1962_length_29590_cov_2.51519_B0_start452,484,5957,5957	True	10	chr3	216.036804375	14410680	-1
1362	NODE_4429_length_16229_cov_2.8693_B0_start9865	True	10	chr3	216.036804375	14440620	104
1363	NODE_8565_length_6783_cov_2.50871_B0_start946	True	10	chr3	216.036804375	14457180	105
1364	NODE_858_length_45184_cov_2.53925___38602	False	10	chr3	223.024901494	14743200	-1
1365	NODE_1699_length_32233_cov_2.34541_B0_start23777,23782	True	10	chr3	223.024901494	14833140	106
1366	NODE_768_length_47432_cov_2.5366_B0_start34375,34459,42971,42971	True	10	chr3	224.24447415	14938380	-1
1367	NODE_5215_length_13484_cov_2.74141_B0_start2354,7485,9833	True	10	chr3	224.24447415	14986140	107
1368	NODE_1587_length_33540_cov_2.2865_B0_start11752,19910,19937	True	10	chr3	228.168054922	15191340	108
1369	NODE_3227_length_21179_cov_2.36655___10937	False	10	chr3	228.168054922	15225180	-1
1370	NODE_8999_length_6225_cov_2.16765___2699	False	10	chr3	228.168054922	15268680	-1
1371	NODE_8999_length_6225_cov_2.16765___2730	False	10	chr3	228.168054922	15268680	-1
1372	NODE_8999_length_6225_cov_2.16765___2730	False	10	chr3	228.168054922	15268680	-1
1373	NODE_2236_length_27322_cov_2.28652_B0_start23037,23037,23083	True	10	chr3	229.220725382	15275220	109
1374	NODE_2664_length_24075_cov_2.94205_B0_start6314	True	10	chr3	229.220725382	15302880	-1
1375	NODE_10815_length_4244_cov_2.1058_B0_start1165,1290,1290	True	10	chr3	229.220725382	15327300	-1
1376	NODE_537_length_55707_cov_2.69788_B0_start50722	True	10	chr3	235.227940974	15566220	110
