id,marker_name,linkage_id,chr,genetic_coord
2019,"NODE_3473_length_20015_cov_2.388_B0_start12185,12225",8,chr5,101.224057285
2020,NODE_2668_length_24043_cov_2.39118_B0_start8041,8,chr5,105.842723291
2021,NODE_6843_length_9667_cov_2.44698_B0_start2807,8,chr5,110.533661052
2022,NODE_7972_length_7619_cov_2.25867_B0_start761,8,chr5,111.543796418
2023,NODE_1027_length_41920_cov_2.58621_B0_start21754,8,chr5,112.564239999
2024,NODE_2203_length_27632_cov_2.35516_B0_start16336,8,chr5,112.564239999
2025,NODE_3223_length_21193_cov_2.68942_B0_start617,8,chr5,112.564239999
2026,"NODE_4714_length_15173_cov_2.40591_B0_start8743,9005",8,chr5,112.564239999
2027,NODE_9067_length_6147_cov_2.67613_B0_start4887,8,chr5,112.564239999
2028,NODE_1148_length_39845_cov_2.81683_B0_start38293,8,chr5,114.786828128
2029,"NODE_3311_length_20775_cov_2.11975_B0_start12866,14731",8,chr5,114.786828128
2030,NODE_2446_length_25656_cov_2.49896_B0_start4712,8,chr5,118.158892168
2031,NODE_4793_length_14850_cov_2.43851_B0_start2199,8,chr5,118.158892168
2032,NODE_4977_length_14211_cov_3.13103___701,8,chr5,118.158892168
2033,NODE_6372_length_10597_cov_2.25835___1198,8,chr5,118.158892168
2035,NODE_8021_length_7540_cov_2.39382_B0_start6450,8,chr5,118.158892168
2036,NODE_9134_length_6075_cov_2.43733_B0_start4142,8,chr5,118.158892168
2037,NODE_9739_length_5345_cov_2.64113___3045,8,chr5,118.158892168
2038,"NODE_1571_length_33798_cov_2.23007_B0_start25546,32405",8,chr5,119.528840877
2039,NODE_1714_length_32063_cov_2.73998_B0_start11281,8,chr5,123.304218503
2040,NODE_9007_length_6214_cov_1.80233___3325,8,chr5,123.304218503
2041,NODE_7960_length_7636_cov_2.08931_B0_start2112,8,chr5,125.191234902
2042,NODE_8976_length_6256_cov_2.50383___2647,8,chr5,125.191234902
2043,NODE_8976_length_6256_cov_2.50383___2756,8,chr5,125.191234902
2044,NODE_2975_length_22407_cov_2.45334_B0_start8694,8,chr5,128.253416164
2045,"NODE_2975_length_22407_cov_2.45334_B1_start17725,17725",8,chr5,130.158408475
2046,"NODE_3842_length_18525_cov_2.22318_B0_start13558,13558",8,chr5,128.253416164
2047,NODE_5450_length_12785_cov_2.29979___2089,8,chr5,130.158408475
2049,NODE_10607_length_4451_cov_2.64995___679,8,chr5,130.158408475
2050,"NODE_4356_length_16477_cov_2.21353_B0_start14535,14535",8,chr5,132.332664072
2051,NODE_8719_length_6562_cov_2.02873___5443,8,chr5,132.332664072
2052,NODE_8719_length_6562_cov_2.02873___5556,8,chr5,132.332664072
2053,NODE_11577_length_3602_cov_2.72233___2771,8,chr5,132.332664072
2054,"NODE_2588_length_24487_cov_1.91816_B0_start9324,9324",8,chr5,134.416298892
2055,NODE_5515_length_12627_cov_2.47601___5848,8,chr5,134.416298892
2056,"NODE_1979_length_29380_cov_2.14109_B0_start8222,12425",8,chr5,137.274219584
2057,NODE_4628_length_15489_cov_3.39594_B0_start15068,8,chr5,137.274219584
2058,"NODE_9501_length_5637_cov_2.08179_B0_start391,391",8,chr5,137.274219584
2059,NODE_12436_length_3008_cov_3.00659___1974,8,chr5,137.274219584
2061,NODE_27933_length_865_cov_3.04852___501,8,chr5,137.274219584
2062,NODE_600_length_52821_cov_2.54829_B0_start46438,8,chr5,139.31531931
2063,"NODE_1848_length_30639_cov_2.48919_B0_start23492,23495",8,chr5,139.31531931
2064,"NODE_1848_length_30639_cov_2.48919_B1_start30366,30366",8,chr5,141.315586041
2065,NODE_2734_length_23688_cov_2.48394_B0_start767,8,chr5,139.31531931
2066,NODE_2646_length_24152_cov_2.50583___23604,8,chr5,141.315586041
2068,NODE_5353_length_13078_cov_2.64068_B0_start1943,8,chr5,141.315586041
2069,"NODE_9124_length_6081_cov_2.41876_B0_start1489,1489",8,chr5,141.315586041
2070,"NODE_9353_length_5786_cov_2.38178_B0_start1663,1772,1862,1862",8,chr5,141.315586041
2071,NODE_938_length_43556_cov_2.58773___6148,8,chr5,142.315619376
2072,NODE_938_length_43556_cov_2.58773___6166,8,chr5,142.315619376
2073,"NODE_1984_length_29351_cov_2.654_B0_start14728,14835",8,chr5,142.315619376
2074,NODE_4257_length_16841_cov_2.48929_B0_start12455,8,chr5,142.315619376
2075,NODE_5231_length_13441_cov_2.33796_B2_start13339,8,chr5,142.315619376
2076,"NODE_5231_length_13441_cov_2.33796_B1_start11518,11518",8,chr5,143.336062958
2077,"NODE_5231_length_13441_cov_2.33796_B0_start3643,3643",8,chr5,144.346198324
2078,"NODE_2970_length_22377_cov_2.46962_B0_start6967,7149",8,chr5,145.289622539
2079,NODE_6240_length_10862_cov_2.54055_B0_start9314,8,chr5,145.289622539
2080,"NODE_5743_length_12041_cov_2.82413_B0_start8729,8729",8,chr5,145.972267187
2081,"NODE_5029_length_14039_cov_2.28464_B0_start8871,8944",8,chr5,147.588878201
2082,NODE_1806_length_31024_cov_2.30662_B0_start2614,8,chr5,148.79375578
2083,NODE_10627_length_4433_cov_1.45638_B0_start187,8,chr5,148.79375578
2084,"NODE_5784_length_11936_cov_2.5946_B0_start1318,1318,3504,3507",8,chr5,149.869066041
2085,NODE_14124_length_2168_cov_2.1511___876,8,chr5,149.869066041
2086,"NODE_3706_length_19045_cov_2.41819_B0_start4589,4601",8,chr5,155.557010309
2087,NODE_3706_length_19045_cov_2.41819_B1_start13308,8,chr5,156.698044469
2088,"NODE_3274_length_20939_cov_2.48746_B0_start8314,8454,15003,15058,15058",8,chr5,157.75516648
2089,"NODE_3274_length_20939_cov_2.48746_B1_start16960,17137",8,chr5,158.698590695
2090,NODE_2095_length_28506_cov_2.35983_B0_start11378,8,chr5,159.679014265
2091,"NODE_5721_length_12105_cov_2.50217_B0_start2413,2413,2956,2956",8,chr5,159.679014265
2092,"NODE_6739_length_9844_cov_2.40171_B0_start5128,5128",8,chr5,159.679014265
2093,NODE_8059_length_7488_cov_2.17149_B0_start4850,8,chr5,159.679014265
2094,"NODE_20_length_155340_cov_2.68487_B0_start27152,35480,97437,121246,143162",8,chr5,162.005015046
2095,NODE_2573_length_24551_cov_2.3812_B0_start22172,8,chr5,162.005015046
2096,NODE_2879_length_22853_cov_2.7315_B1_start16642,8,chr5,164.27813375
2097,"NODE_2879_length_22853_cov_2.7315_B0_start11472,11718,11718,11766",8,chr5,165.204086139
2098,"NODE_1232_length_38680_cov_2.53913_B0_start21838,21838",8,chr5,166.165654235
2099,"NODE_3981_length_17981_cov_2.66024_B0_start254,386,386,410,453,516,3533",8,chr5,166.165654235
2100,"NODE_493_length_58411_cov_2.70771_B0_start27092,27320,27320,28403",8,chr5,167.127222331
2101,NODE_493_length_58411_cov_2.70771_B1_start51201,8,chr5,168.117353696
2102,NODE_1657_length_32638_cov_2.77617___9961,8,chr5,167.127222331
2103,NODE_2626_length_24255_cov_2.39475_B0_start9642,8,chr5,168.117353696
2104,NODE_215_length_78118_cov_2.5795___66927,8,chr5,172.77187485
2105,NODE_4148_length_17323_cov_2.07285_B0_start8976,8,chr5,172.77187485
2106,"NODE_6598_length_10163_cov_2.17012_B0_start9573,9573,9574,9574",8,chr5,172.77187485
2107,NODE_692_length_49222_cov_2.67091_B0_start43801,8,chr5,173.835744772
2108,"NODE_2943_length_22520_cov_2.87052_B0_start5356,5856",8,chr5,173.835744772
2109,NODE_5140_length_13673_cov_2.31218_B0_start2227,8,chr5,173.835744772
2110,"NODE_7561_length_8349_cov_2.89035_B0_start4540,4540,4540,7573",8,chr5,173.835744772
2111,NODE_7927_length_7706_cov_2.59436_B0_start467,8,chr5,173.835744772
2112,"NODE_67_length_105081_cov_2.67448_B2_start57325,61047,61119,62973,72995,78882",8,chr5,176.217147221
2113,"NODE_67_length_105081_cov_2.67448_B1_start13668,19206,22909,22923",8,chr5,178.178182879
2114,NODE_67_length_105081_cov_2.67448_B0_start10564,8,chr5,179.178216214
2115,"NODE_270_length_73362_cov_2.46776_B0_start56855,61997,61997,62006,62006",8,chr5,176.217147221
2116,NODE_3279_length_20917_cov_2.69534_B0_start18902,8,chr5,176.217147221
2117,"NODE_58_length_111947_cov_2.51291_B2_start45705,45705,48747",8,chr5,179.178216214
2118,"NODE_58_length_111947_cov_2.51291_B3_start85189,85253,85256,85403,85403,103573,103573,103597,103597,103628,103628",8,chr5,180.648910475
2119,NODE_5833_length_11830_cov_2.79363___9928,8,chr5,179.178216214
2120,"NODE_110_length_92009_cov_2.74558_B2_start55751,55751",8,chr5,180.648910475
2121,"NODE_998_length_42480_cov_2.56876_B0_start8637,24644",8,chr5,180.648910475
2122,NODE_1219_length_38894_cov_2.65848_B0_start10322,8,chr5,180.648910475
2123,"NODE_1502_length_34734_cov_2.40712_B0_start19667,19667,22784",8,chr5,180.648910475
2124,"NODE_2800_length_23319_cov_2.55009_B0_start6057,7740",8,chr5,180.648910475
2125,"NODE_3295_length_20850_cov_2.38264_B0_start20510,20633,20633",8,chr5,180.648910475
2126,NODE_4108_length_17512_cov_2.33757_B0_start1233,8,chr5,180.648910475
2127,"NODE_7510_length_8443_cov_2.30817_B0_start4392,4392",8,chr5,180.648910475
2128,NODE_9980_length_5093_cov_2.91831_B0_start3586,8,chr5,180.648910475
2129,"NODE_234_length_76745_cov_2.48262_B1_start44363,44821",8,chr5,181.514821296
2130,"NODE_234_length_76745_cov_2.48262_B2_start47379,55906,55959,60981,63285",8,chr5,183.030312924
2131,NODE_4391_length_16355_cov_1.93254_B0_start4701,8,chr5,181.553975133
2132,"NODE_9458_length_5677_cov_2.2301_B0_start74,75",8,chr5,181.5634662
2133,"NODE_1555_length_33997_cov_2.66825_B0_start1661,2102",8,chr5,183.608374893
2134,NODE_675_length_49823_cov_2.57226_B0_start22726,8,chr5,184.545580399
2135,NODE_553_length_55091_cov_2.39199_B2_start44659,8,chr5,187.721250685
2136,NODE_4878_length_14569_cov_2.76381___9444,8,chr5,187.721250685
2137,NODE_4878_length_14569_cov_2.76381___12572,8,chr5,187.721250685
2139,NODE_5270_length_13310_cov_2.40396___8737,8,chr5,187.721250685
2140,NODE_5270_length_13310_cov_2.40396___8756,8,chr5,187.721250685
2141,"NODE_2143_length_28099_cov_2.38672_B0_start1855,1897",8,chr5,188.71138205
2142,NODE_6895_length_9538_cov_2.24217_B0_start5085,8,chr5,191.211903079
2143,"NODE_880_length_44763_cov_2.4746_B1_start26191,26473,31733,31733,31933,39793",8,chr5,192.172131943
2144,NODE_880_length_44763_cov_2.4746_B0_start4811,8,chr5,193.712424107
2145,NODE_2809_length_23264_cov_2.55996_B0_start20059,8,chr5,194.673992204
2146,NODE_869_length_44920_cov_2.54785_B0_start12230,8,chr5,198.008560929
2147,NODE_2339_length_26533_cov_2.45324_B0_start5999,8,chr5,202.831574238
2148,NODE_6359_length_10618_cov_2.58514___5825,8,chr5,202.831574238
2149,NODE_6359_length_10618_cov_2.58514___8481,8,chr5,202.831574238
2150,NODE_468_length_59728_cov_2.37886_B0_start53911,8,chr5,207.486095391
2151,NODE_5257_length_13361_cov_2.34102_B0_start10126,8,chr5,208.922399756
2152,NODE_2182_length_27828_cov_2.49273_B0_start5466,8,chr5,209.591669659
2153,NODE_4288_length_16745_cov_2.50517_B0_start11496,8,chr5,209.591669659
2154,NODE_1539_length_34262_cov_2.57512___2572,8,chr5,210.61211324
2155,NODE_2131_length_28172_cov_2.44126_B0_start7255,8,chr5,210.61211324
2156,NODE_7766_length_7967_cov_2.36576_B0_start776,8,chr5,210.61211324
2157,"NODE_4558_length_15780_cov_2.60752_B0_start1301,1301,1410",8,chr5,212.573148898
2158,"NODE_7548_length_8372_cov_2.33459_B0_start2458,2458",8,chr5,212.573148898
2159,NODE_8178_length_7314_cov_2.18607_B0_start4763,8,chr5,212.573148898
2160,NODE_12282_length_3103_cov_1.74128_B0_start812,8,chr5,212.573148898
2161,NODE_7185_length_9021_cov_2.09744_B0_start2122,8,chr5,216.575284282
2162,"NODE_17_length_163747_cov_2.73755_B1_start54472,81417,81417,83919",8,chr5,221.57945721
2163,"NODE_78_length_100968_cov_2.31845_B0_start4056,22297",8,chr5,221.57945721
2164,"NODE_2238_length_27319_cov_2.6726_B0_start18561,18561",8,chr5,221.57945721
2165,NODE_1809_length_31002_cov_2.18083_B0_start28656,8,chr5,228.590924275
2166,NODE_4666_length_15351_cov_2.65123_B0_start12138,8,chr5,228.590924275
2167,"NODE_2217_length_27500_cov_2.74128_B0_start14369,14369",8,chr5,231.504369681
2168,"NODE_7591_length_8283_cov_2.74767_B0_start6138,6162,6227",8,chr5,231.504369681
2169,"NODE_485_length_58737_cov_2.76415_B0_start14121,14121,23364,23364,28411,28411,58503",8,chr5,233.465405339
2170,"NODE_2128_length_28225_cov_2.6972_B0_start27905,27905",8,chr5,233.465405339
2171,"NODE_3554_length_19648_cov_2.47032_B0_start9065,9065,13787,14060",8,chr5,233.465405339
2172,NODE_6915_length_9490_cov_2.88492_B0_start6128,8,chr5,233.465405339
2173,"NODE_80_length_99406_cov_2.68309_B0_start15215,21052,21052,30969,68632",8,chr5,234.552404671
2174,"NODE_80_length_99406_cov_2.68309_B1_start88760,93066,93133,93133,97163,97231",8,chr5,236.387473013
2175,NODE_2705_length_23806_cov_2.80475_B0_start23120,8,chr5,239.245393705
2176,NODE_141_length_87237_cov_2.71677_B0_start10849,8,chr5,241.22585061
2177,"NODE_141_length_87237_cov_2.71677_B1_start31637,31637",8,chr5,242.196754903
2178,NODE_141_length_87237_cov_2.71677_B2_start35273,8,chr5,243.177178472
2181,"NODE_141_length_87237_cov_2.71677_B3_start55513,55624",8,chr5,245.157635377
2182,NODE_141_length_87237_cov_2.71677_B4_start67419,8,chr5,246.110045125
2183,NODE_1533_length_34318_cov_2.65296___13140,8,chr5,245.157635377
2184,NODE_1533_length_34318_cov_2.65296___18240,8,chr5,246.110045125
2185,NODE_1533_length_34318_cov_2.65296___28825,8,chr5,246.110045125
2186,NODE_458_length_60530_cov_2.84957_B0_start2504,8,chr5,246.110045125
2187,"NODE_823_length_46002_cov_2.83766_B0_start31850,31898",8,chr5,246.110045125
2188,NODE_1158_length_39696_cov_2.61471___15991,8,chr5,246.110045125
2190,"NODE_5176_length_13597_cov_2.17567_B0_start6952,6952",8,chr5,246.110045125
2191,NODE_5999_length_11428_cov_2.613___10972,8,chr5,246.110045125
2192,NODE_6414_length_10524_cov_2.57735_B0_start744,8,chr5,246.110045125
2193,NODE_3940_length_18140_cov_2.65705_B0_start3008,8,chr5,248.91858932
2194,NODE_358_length_66451_cov_2.77465_B0_start17327,8,chr5,249.74801284
2195,NODE_1533_length_34318_cov_2.65296___9243,8,chr5,249.74801284
2196,NODE_1533_length_34318_cov_2.65296___13399,8,chr5,251.83164766
2198,NODE_1533_length_34318_cov_2.65296___13493,8,chr5,251.83164766
2199,NODE_1533_length_34318_cov_2.65296___31176,8,chr5,251.83164766
2200,NODE_2081_length_28643_cov_2.79081_B0_start2533,8,chr5,249.74801284
2201,NODE_6855_length_9645_cov_2.51124___5293,8,chr5,249.74801284
2202,NODE_11699_length_3506_cov_2.83328___430,8,chr5,249.74801284
2203,NODE_11699_length_3506_cov_2.83328___889,8,chr5,251.83164766
2204,NODE_115_length_91440_cov_2.94597___9845,8,chr5,251.83164766
2205,NODE_115_length_91440_cov_2.94597___48007,8,chr5,249.74801284
2206,NODE_969_length_43012_cov_2.64168___27652,8,chr5,251.83164766
2207,NODE_3126_length_21652_cov_2.94078_B0_start20029,8,chr5,251.83164766
2208,NODE_36_length_131100_cov_2.83552_B0_start57271,8,chr5,256.835820587
2209,"NODE_36_length_131100_cov_2.83552_B1_start87988,87988,119840,126928,127006",8,chr5,259.721236469
2210,"NODE_1361_length_36910_cov_2.72577_B0_start1073,4828,4991,5029,5057",8,chr5,262.60665235
2211,"NODE_73_length_102309_cov_2.84661_B4_start101429,101677,101756,101793",8,chr5,264.511644661
2212,"NODE_73_length_102309_cov_2.84661_B0_start3767,3814,3814,17151,17151",8,chr5,265.731217317
2213,"NODE_73_length_102309_cov_2.84661_B2_start55836,55836",8,chr5,265.731217317
2214,"NODE_73_length_102309_cov_2.84661_B3_start74636,74803",8,chr5,265.731217317
2215,"NODE_73_length_102309_cov_2.84661_B1_start39538,39729",8,chr5,266.196012231
2216,"NODE_1110_length_40453_cov_2.6273_B0_start26603,26603",8,chr5,264.511644661
2217,NODE_1564_length_33834_cov_2.88701___32431,8,chr5,264.511644661
2219,NODE_1204_length_39066_cov_2.76001_B1_start37962,8,chr5,266.950789974
2220,"NODE_1204_length_39066_cov_2.76001_B0_start14505,14505",8,chr5,267.940921338
2221,"NODE_1267_length_38059_cov_2.87982_B0_start30860,33697",8,chr5,266.950789974
2222,"NODE_1259_length_38236_cov_2.69887_B0_start23683,23871,32236",8,chr5,269.292354958
2223,NODE_1259_length_38236_cov_2.69887_B1_start36045,8,chr5,269.292354958
2224,NODE_3180_length_21383_cov_2.83641_B0_start640,8,chr5,269.292354958
2225,NODE_576_length_53986_cov_2.54873_B1_start46454,8,chr5,271.333454684
2226,"NODE_576_length_53986_cov_2.54873_B0_start14227,30947,30947",8,chr5,272.523987118
2227,NODE_7073_length_9221_cov_2.38525_B0_start4563,8,chr5,271.333454684
2228,"NODE_7073_length_9221_cov_2.38525_B1_start8256,8477",8,chr5,271.333454684
2229,NODE_7121_length_9143_cov_2.94379_B0_start7260,8,chr5,271.333454684
2230,NODE_3193_length_21324_cov_2.7868_B1_start12657,8,chr5,272.523987118
2231,NODE_3193_length_21324_cov_2.7868_B0_start10744,8,chr5,273.59929738
2232,"NODE_185_length_80963_cov_2.63132_B0_start49444,65396,65396",8,chr5,273.59929738
2233,"NODE_240_length_76066_cov_2.46179_B0_start14131,14131",8,chr5,273.59929738
2234,NODE_240_length_76066_cov_2.46179_B1_start56138,8,chr5,273.59929738
2235,NODE_738_length_48131_cov_2.58299_B0_start27715,8,chr5,273.59929738
2236,NODE_1360_length_36911_cov_2.72823_B0_start10659,8,chr5,273.59929738
2237,NODE_1360_length_36911_cov_2.72823_B1_start18778,8,chr5,273.59929738
2238,"NODE_1360_length_36911_cov_2.72823_B2_start27925,27925,28697,28697",8,chr5,273.59929738
2239,NODE_1857_length_30550_cov_2.78365_B0_start2699,8,chr5,273.59929738
2240,NODE_3251_length_21052_cov_2.60906_B0_start14679,8,chr5,273.59929738
2241,NODE_6199_length_10961_cov_2.8425___2164,8,chr5,273.59929738
2242,NODE_8149_length_7364_cov_2.65682_B0_start2856,8,chr5,273.59929738
2243,NODE_9446_length_5683_cov_2.72986_B0_start3327,8,chr5,273.59929738
2244,NODE_9871_length_5212_cov_2.39084_B0_start2775,8,chr5,273.59929738
2245,"NODE_1044_length_41684_cov_2.82799_B0_start20413,20437",8,chr5,275.560333037
2246,NODE_5117_length_13747_cov_2.38443_B1_start11843,8,chr5,277.643967857
2247,"NODE_5117_length_13747_cov_2.38443_B0_start620,3310,3310,3346,3346",8,chr5,279.644234588
2248,"NODE_3240_length_21165_cov_2.44643_B0_start1730,1883",8,chr5,280.664678169
2249,"NODE_3686_length_19123_cov_2.74684_B0_start7698,7698,7699,7699",8,chr5,281.751677501
2250,"NODE_3505_length_19889_cov_2.24572_B0_start5179,6469",8,chr5,287.312959257
2251,NODE_4791_length_14878_cov_2.28181___10506,8,chr5,287.312959257
2252,"NODE_1171_length_39406_cov_3.00333_B0_start17507,17507",8,chr5,289.217951568
2253,"NODE_1433_length_35728_cov_2.76433_B0_start23741,24028",8,chr5,289.217951568
2254,NODE_2272_length_27030_cov_2.4045_B0_start17370,8,chr5,289.217951568
2255,"NODE_2993_length_22288_cov_1.83399_B0_start9321,9321",8,chr5,289.217951568
2256,"NODE_3816_length_18614_cov_2.10032_B0_start8756,8756",8,chr5,289.217951568
2257,NODE_4093_length_17551_cov_2.62514_B0_start9292,8,chr5,289.217951568
2258,"NODE_11073_length_4014_cov_3.18736_B0_start2239,2732",8,chr5,289.217951568
2259,"NODE_32_length_132577_cov_2.60758_B4_start115827,115827",14,chr6,0
2260,NODE_764_length_47504_cov_2.88109_B1_start44902,14,chr6,0.0
2261,"NODE_3481_length_19984_cov_2.01445_B0_start1711,1810,13234,13234",14,chr6,0
2262,NODE_4800_length_14832_cov_2.68903___4332,14,chr6,0
2264,NODE_4800_length_14832_cov_2.68903___4699,14,chr6,0
2265,"NODE_6815_length_9712_cov_2.67296_B0_start1471,2734",14,chr6,0.0
2266,NODE_6884_length_9574_cov_2.03576_B0_start1111,14,chr6,0.0
2267,NODE_7274_length_8855_cov_2.57398___624,14,chr6,0
2269,NODE_7274_length_8855_cov_2.57398___731,14,chr6,0
2270,"NODE_381_length_64388_cov_2.34849_B0_start55587,55587",14,chr6,1.66682101338
2271,"NODE_472_length_59515_cov_2.57461_B0_start30365,30365",14,chr6,1.66682101338
2272,NODE_2982_length_22309_cov_2.92049_B0_start16623,14,chr6,1.66682101338
2273,"NODE_6195_length_10975_cov_2.86205_B0_start3983,3983",14,chr6,1.66682101338
2274,"NODE_9741_length_5342_cov_2.40391_B0_start3989,3989,4068,4277",14,chr6,4.8424912995
2275,NODE_1273_length_37960_cov_2.61236_B1_start29542,14,chr6,13.0239624886
2276,"NODE_163_length_83392_cov_2.55664_B0_start10651,11524",14,chr6,14.94727653
2277,NODE_163_length_83392_cov_2.55664_B1_start39152,14,chr6,17.03091135
2279,NODE_163_length_83392_cov_2.55664_B2_start54411,14,chr6,18.0513549316
2280,NODE_228_length_77047_cov_2.82497___40041,14,chr6,18.0513549316
2282,NODE_3973_length_18030_cov_2.48914___7917,14,chr6,18.0513549316
2283,NODE_1119_length_40302_cov_2.71781_B0_start17567,14,chr6,19.5007317752
2284,"NODE_788_length_46858_cov_2.53288_B0_start10373,10373",14,chr6,20.9933799327
2285,NODE_6947_length_9412_cov_2.71784___8998,14,chr6,20.9933799327
2286,"NODE_1597_length_33446_cov_2.51436_B0_start7509,7661,31345",14,chr6,22.1348322151
2287,NODE_228_length_77047_cov_2.82497___38611,14,chr6,22.7176887363
2290,NODE_586_length_53414_cov_2.59368___18531,14,chr6,22.7176887363
2291,NODE_586_length_53414_cov_2.59368___36151,14,chr6,22.7176887363
2292,NODE_1053_length_41583_cov_2.51746_B0_start29970,14,chr6,22.7176887363
2293,NODE_1554_length_34033_cov_2.48611_B0_start6930,14,chr6,22.7176887363
2294,NODE_2467_length_25556_cov_2.67279_B0_start2419,14,chr6,22.7176887363
2295,NODE_5346_length_13119_cov_2.65905_B0_start1511,14,chr6,22.7176887363
2296,"NODE_5672_length_12242_cov_2.65591_B0_start2764,3202",14,chr6,22.7176887363
2297,"NODE_7162_length_9067_cov_2.6146_B0_start6856,6856",14,chr6,22.7176887363
